,-1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0
Newborn 0-8 Weeks,0.4458450046685341,0.21708683473389356,0.09943977591036414,0.09757236227824463,0.06722689075630252,0.02334267040149393,0.022408963585434174,0.01680672268907563,0.0056022408963585435,0.004668534080298786
Infant 2-12 Months,0.41918895092565384,0.30943285336467824,0.14501910079341757,0.041140170437848955,0.02938583602703497,0.0251248898031149,0.013223626212165737,0.012195121951219513,0.0029385836027034967,0.0023508668821627977
Toddler 1-3 Years,0.382633130011651,0.3070385854293743,0.2678363374683024,0.020423548762936058,0.010965663765334796,0.005071619491467343,0.0022616681516003014,0.001439243369200192,0.0013707079706668495,0.0009594955794667946
Child 4-9 Years,0.4155653450807636,0.31257953989231524,0.09525208027410671,0.09065100342633382,0.03573176700930005,0.021732745961820853,0.01047479197258933,0.009593734703866862,0.006558981889378365,0.001860009789525208
Tween 10-12 Years,0.4351648351648352,0.20043956043956043,0.15692307692307692,0.06637362637362637,0.03120879120879121,0.03032967032967033,0.023736263736263738,0.023296703296703296,0.017142857142857144,0.015384615384615385
Teenager 13-19 Years,0.4697136563876652,0.18915198237885464,0.1762114537444934,0.08259911894273128,0.03524229074889868,0.019823788546255508,0.010462555066079295,0.009911894273127754,0.003579295154185022,0.003303964757709251
Adult Children 18+ Years,0.24817518248175183,0.33211678832116787,0.10583941605839416,0.09671532846715329,0.05291970802919708,0.16423357664233576,,,,
